id_prov;nombre_prov;id_localidad_ref;nombre_localidad;cp;id_provincia_ref
1;BUENOS AIRES;1060;Central Guerrero;7114;1
1;BUENOS AIRES;1061;Centro Agricola El Pato;1893;1
1;BUENOS AIRES;1062;Cerrito;6237;1
1;BUENOS AIRES;1063;Cerro Aguila;7403;1
1;BUENOS AIRES;1064;Cerro De La Gloria;7101;1
1;BUENOS AIRES;1065;Cerro De Los Leones;7000;1
1;BUENOS AIRES;1066;Cerro Leones;7001;1
1;BUENOS AIRES;1067;Cerro Negro;7403;1
1;BUENOS AIRES;1068;Cerro Sotuyo;7403;1
1;BUENOS AIRES;1069;Circunvalacion;1900;1
1;BUENOS AIRES;1070;City Bell;1896;1
1;BUENOS AIRES;1071;City Bell Estafeta No. 1;1896;1
1;BUENOS AIRES;1072;Ciudad Del Libertador Gral. San Martin;1650;1
1;BUENOS AIRES;1073;Ciudad General Martin Miguel De Guemes;1778;1
1;BUENOS AIRES;1074;Ciudad General Martin Miguel De Guemes Estafeta No. 3;1778;1
1;BUENOS AIRES;1075;Ciudadela;1702;1
1;BUENOS AIRES;1076;Ciudadela Estafeta No.1;1702;1
1;BUENOS AIRES;1077;Ciudadela Estafeta No.2;1702;1
1;BUENOS AIRES;1078;Ciudadela Estafeta No.3;1702;1
1;BUENOS AIRES;1079;Ciudadela Estafeta No.4;1702;1
1;BUENOS AIRES;1080;Claraz;7005;1
1;BUENOS AIRES;1081;Claromeco;7505;1
1;BUENOS AIRES;1082;Claudio C. Molina;7515;1
1;BUENOS AIRES;1083;Claverie;7163;1
1;BUENOS AIRES;1084;Claypole;1849;1
1;BUENOS AIRES;1085;Claypole Estafeta No.1;1849;1
1;BUENOS AIRES;1086;Cobo;7612;1
1;BUENOS AIRES;1087;Cochrane;8118;1
1;BUENOS AIRES;1088;Colegio San Pablo;2752;1
1;BUENOS AIRES;1089;Coliqueo;6743;1
1;BUENOS AIRES;1090;Colman;7201;1
1;BUENOS AIRES;1091;Colon;2720;1
1;BUENOS AIRES;1092;Colonia Alberdi;6034;1
1;BUENOS AIRES;1093;Colonia Barga;8142;1
1;BUENOS AIRES;1094;Colonia Baron Hirsch;6441;1
1;BUENOS AIRES;1095;Colonia Beethoven;1921;1
1;BUENOS AIRES;1096;Colonia Cuarenta Y Tres;8136;1
1;BUENOS AIRES;1097;Colonia De Vacaciones Chapadmalal;7609;1
1;BUENOS AIRES;1098;Costa De Villa Dominico;1874;1
1;BUENOS AIRES;1099;Colonia Doctor Gobernador Udaondo;8180;1
1;BUENOS AIRES;1100;Colonia El Balde;6403;1
1;BUENOS AIRES;1101;Colonia El Guanaco;8142;1
1;BUENOS AIRES;1102;Colonia Escuela Argentina;7136;1
1;BUENOS AIRES;1103;Colonia Ferrari;7172;1
1;BUENOS AIRES;1104;Colonia Hinojo;7318;1
1;BUENOS AIRES;1105;Colonia Hipolito Yrigoyen;8181;1
1;BUENOS AIRES;1106;Colonia Hogar Ricardo Gutierrez;1727;1
1;BUENOS AIRES;1107;Colonia Inchausti;6567;1
1;BUENOS AIRES;1108;Colonia Juan Couste;8136;1
1;BUENOS AIRES;1109;Colonia La Alicia;2905;1
1;BUENOS AIRES;1110;Colonia La Capilla;1888;1
1;BUENOS AIRES;1111;Colonia La Catalina;8136;1
1;BUENOS AIRES;1112;Colonia La Celina;8508;1
1;BUENOS AIRES;1113;Colonia La Esperanza;6531;1
1;BUENOS AIRES;1114;Colonia La Estela;8185;1
1;BUENOS AIRES;1115;Colonia La Estrella;8185;1
1;BUENOS AIRES;1116;Colonia La Graciela;8142;1
1;BUENOS AIRES;1117;Colonia La Invernada;2751;1
1;BUENOS AIRES;1118;Colonia La Merced;8105;1
1;BUENOS AIRES;1119;Colonia La Nena;2751;1
1;BUENOS AIRES;1120;Colonia La Noria;2751;1
1;BUENOS AIRES;1121;Colonia La Reina;2751;1
1;BUENOS AIRES;1122;Colonia La Valentina;1802;1
1;BUENOS AIRES;1123;Colonia La Vanguardia;2711;1
1;BUENOS AIRES;1124;Colonia La Vascongada;8183;1
1;BUENOS AIRES;1125;Colonia Labordeboy;2751;1
1;BUENOS AIRES;1126;Colonia Lapin;8185;1
1;BUENOS AIRES;1127;Colonia Las Mercedes;1763;1
1;BUENOS AIRES;1128;Colonia Las Yescas;6513;1
1;BUENOS AIRES;1129;Colonia Leven;8185;1
1;BUENOS AIRES;1130;Colonia Los Alamos;8142;1
1;BUENOS AIRES;1131;Colonia Los Bosques;6018;1
1;BUENOS AIRES;1132;Colonia Los Chivatos;1802;1
1;BUENOS AIRES;1133;Colonia Los Hornos;6007;1
1;BUENOS AIRES;1134;Colonia Los Huesos;6018;1
1;BUENOS AIRES;1135;Colonia Los Toldos;2751;1
1;BUENOS AIRES;1136;Colonia Los Tres Ustaris;2760;1
1;BUENOS AIRES;1137;Colonia Mauricio;6531;1
1;BUENOS AIRES;1138;Colonia Miguel Esteverena;8508;1
1;BUENOS AIRES;1139;Colonia Monte La Plata;8144;1
1;BUENOS AIRES;1140;Colonia Murature;6341;1
1;BUENOS AIRES;1141;Colonia Nacional De Alienados;6708;1
1;BUENOS AIRES;1142;Colonia Nacional De Menores;1727;1
1;BUENOS AIRES;1143;Colonia Naveira;6341;1
1;BUENOS AIRES;1144;Colonia Nieves;7318;1
1;BUENOS AIRES;1145;Colonia No. 1 (Coronel Suarez);7541;1
1;BUENOS AIRES;1146;Colonia No. 3 (Coronel Suarez);7541;1
1;BUENOS AIRES;1147;Colonia Ocampo;8134;1
1;BUENOS AIRES;1148;Colonia Palantelen;6643;1
1;BUENOS AIRES;1149;Colonia Phillipson No. 1;8185;1
1;BUENOS AIRES;1150;Colonia Pontevedra;1763;1
1;BUENOS AIRES;1151;Colonia Pueblo Ruso;8144;1
1;BUENOS AIRES;1152;Colonia Rusa;7318;1
1;BUENOS AIRES;1153;Colonia San Eduardo;6646;1
1;BUENOS AIRES;1154;Colonia San Fermin;2703;1
1;BUENOS AIRES;1155;Colonia San Francisco (Juan A. Pradere, Pdo. Patagones);8142;1
1;BUENOS AIRES;1156;Colonia San Francisco (San Emilio, Pdo. Gral Viamonte);6017;1
1;BUENOS AIRES;1157;Colonia San Martin;8164;1
1;BUENOS AIRES;1158;Colonia San Miguel;7403;1
1;BUENOS AIRES;1159;Colonia San Pedro;8164;1
1;BUENOS AIRES;1160;Colonia San Ramon;6437;1
1;BUENOS AIRES;1161;Colonia Santa Maria;6535;1
1;BUENOS AIRES;1162;Colonia Santa Mariana;8185;1
1;BUENOS AIRES;1163;Colonia Santa Rosa (Alta Vista, Pdo. Puan);8181;1
1;BUENOS AIRES;1164;Colonia Santa Rosa (Pdo. Cañuelas);1816;1
1;BUENOS AIRES;1165;Colonia Sapin;8185;1
1;BUENOS AIRES;1166;Colonia Sere;6459;1
1;BUENOS AIRES;1167;Colonia Stegman;2751;1
1;BUENOS AIRES;1168;Colonia Tapatta;8142;1
1;BUENOS AIRES;1169;Colonia Velaz;2933;1
1;BUENOS AIRES;1170;Colonia Zambungo;6628;1
1;BUENOS AIRES;1171;Comahue Oeste;6601;1
1;BUENOS AIRES;1172;Comandante Giribone;7135;1
1;BUENOS AIRES;1173;Comandante Nicanor Otamendi;7603;1
1;BUENOS AIRES;1174;Comodoro Py;6641;1
1;BUENOS AIRES;1175;Condarco;6233;1
1;BUENOS AIRES;1176;Conesa;2907;1
1;BUENOS AIRES;1177;Cooper;7639;1
1;BUENOS AIRES;1178;Copetonas;7511;1
1;BUENOS AIRES;1179;Coraceros;6465;1
1;BUENOS AIRES;1180;Corazzi;6405;1
1;BUENOS AIRES;1181;Corbett;6507;1
1;BUENOS AIRES;1182;Coronel Boerr;7208;1
1;BUENOS AIRES;1183;Coronel Brandsen;1980;1
1;BUENOS AIRES;1184;Coronel Brandsen Estafeta No.1;1980;1
1;BUENOS AIRES;1185;Coronel Brandsen Estafeta No.2;1980;1
1;BUENOS AIRES;1186;Coronel Charlone;6223;1
1;BUENOS AIRES;1187;Coronel Dorrego;8150;1
1;BUENOS AIRES;1188;Coronel Falcon;8118;1
1;BUENOS AIRES;1189;Coronel Francisco Linch;1672;1
1;BUENOS AIRES;1190;Coronel Granada;6062;1
1;BUENOS AIRES;1191;Coronel Isleño;2747;1
1;BUENOS AIRES;1192;Coronel Maldonado;8000;1
1;BUENOS AIRES;1193;Coronel Marcelino Freyre;6555;1
1;BUENOS AIRES;1194;Coronel Martinez De Hoz;6533;1
1;BUENOS AIRES;1195;Coronel Mom;6628;1
1;BUENOS AIRES;1196;Coronel Pringles;7530;1
1;BUENOS AIRES;1197;Coronel Rodolfo Bunge;7313;1
1;BUENOS AIRES;1198;Coronel Segui;6628;1
1;BUENOS AIRES;1199;Coronel Suarez;7540;1
1;BUENOS AIRES;1200;Coronel Vidal;7174;1
1;BUENOS AIRES;1201;Corti;8118;1
1;BUENOS AIRES;1202;Cortines;6712;1
1;BUENOS AIRES;1203;Costa Azul;7112;1
1;BUENOS AIRES;1204;Costa Bonita;3445;1
1;BUENOS AIRES;1205;Costa Brava;2914;1
1;BUENOS AIRES;1206;Costa De Sarandi;1872;1
1;BUENOS AIRES;1207;Covello;7305;1
1;BUENOS AIRES;1208;Cristiano Muerto;7503;1
1;BUENOS AIRES;1209;Cristino Benavidez;1913;1
1;BUENOS AIRES;1210;Crotto;7307;1
1;BUENOS AIRES;1211;Crucecita;1870;1
1;BUENOS AIRES;1212;Cuadrilla 1011 (Fcgsm., Subdivision Alianza);1676;1
1;BUENOS AIRES;1213;Cuartel 5O.;7225;1
1;BUENOS AIRES;1214;Cuartel 6O.;7136;1
1;BUENOS AIRES;1215;Cuartel 8O.;7135;1
1;BUENOS AIRES;1216;Cuartel 9O.;7116;1
1;BUENOS AIRES;1217;Cuarteles Carabelas;1649;1
1;BUENOS AIRES;1218;Cuartel Iv;6700;1
1;BUENOS AIRES;1219;Cuartel Llo.;1987;1
1;BUENOS AIRES;1220;Cuatreros;8105;1
1;BUENOS AIRES;1221;Cuatro Bocas;1649;1
1;BUENOS AIRES;1222;Cuatro De Noviembre;2707;1
1;BUENOS AIRES;1223;Cucullu;6723;1
1;BUENOS AIRES;1224;Cucha Cucha;6746;1
1;BUENOS AIRES;1225;Cuenca;6231;1
1;BUENOS AIRES;1226;Cumbeao;7263;1
1;BUENOS AIRES;1227;Curaru;6451;1
1;BUENOS AIRES;1228;Cura-Malal;7548;1
1;BUENOS AIRES;1229;Curumalan;7548;1
1;BUENOS AIRES;1230;Chacabuco;6740;1
1;BUENOS AIRES;1231;Chacra Experimental;2700;1
1;BUENOS AIRES;1232;Chaja;7163;1
1;BUENOS AIRES;1233;Chala Quilca;7406;1
1;BUENOS AIRES;1234;Chancay;6017;1
1;BUENOS AIRES;1235;Chapadmalal;7605;1
1;BUENOS AIRES;1236;Chapaleofu;7203;1
1;BUENOS AIRES;1237;Chapar;7020;1
1;BUENOS AIRES;1238;Chas;7223;1
1;BUENOS AIRES;1239;Chascomus;7130;1
1;BUENOS AIRES;1240;Chascomus Estafeta No.1;7130;1
1;BUENOS AIRES;1241;Chascomus Estafeta No.2;7130;1
1;BUENOS AIRES;1242;Chascomus Estafeta No.3;7130;1
1;BUENOS AIRES;1243;Chasico;8117;1
1;BUENOS AIRES;1244;Chenaut;2764;1
1;BUENOS AIRES;1245;Chiclana;6476;1
1;BUENOS AIRES;1246;Chillar;7311;1
1;BUENOS AIRES;1247;Chivilcoy;6620;1
1;BUENOS AIRES;1248;Chivilcoy Estafeta No.1;6620;1
1;BUENOS AIRES;1249;Chivilcoy Estafeta No.2;6620;1
1;BUENOS AIRES;1250;Chivilcoy Estafeta No.3;6620;1
1;BUENOS AIRES;1251;Chivilcoy Estafeta No.4;6620;1
1;BUENOS AIRES;1252;Chivilcoy Estafeta No.5;6620;1
1;BUENOS AIRES;1253;Chivilcoy Estafeta No.7;6620;1
1;BUENOS AIRES;1254;Chaña-Mini;1649;1
1;BUENOS AIRES;1255;Choique;8117;1
1;BUENOS AIRES;1256;Chopi Talo;6341;1
1;BUENOS AIRES;1257;Daireaux;6555;1
1;BUENOS AIRES;1258;Dalmiro Saenz (Apeadero Fcgb);1901;1
1;BUENOS AIRES;1259;Darregueira;8183;1
1;BUENOS AIRES;1260;De Bary;6348;1
1;BUENOS AIRES;1261;De Bruyn;6031;1
1;BUENOS AIRES;1262;De La Canal;7013;1
1;BUENOS AIRES;1263;De La Garma;7515;1
1;BUENOS AIRES;1264;Deferrari;7521;1
1;BUENOS AIRES;1265;Del Carril;7265;1
1;BUENOS AIRES;1266;Del Valle;6509;1
1;BUENOS AIRES;1267;Del Viso;1669;1
1;BUENOS AIRES;1268;Del Viso Estafeta No.1;1669;1
1;BUENOS AIRES;1269;Delfin Huergo;8185;1
1;BUENOS AIRES;1270;Delgado;6007;1
1;BUENOS AIRES;1271;Dennehy;6516;1
1;BUENOS AIRES;1272;Despeñaderos;7531;1
1;BUENOS AIRES;1273;Destileria Fiscal;1925;1
1;BUENOS AIRES;1274;Desvio El Chingolo;6031;1
1;BUENOS AIRES;1275;Desvio Kilometro 234;6503;1
1;BUENOS AIRES;1276;Desvio Sandrini;8109;1
1;BUENOS AIRES;1277;Dieciseis De Julio;7313;1
1;BUENOS AIRES;1278;Diecisiete De Agosto;8129;1
1;BUENOS AIRES;1279;Diego Gaynor;2812;1
1;BUENOS AIRES;1280;Dionisia;7603;1
1;BUENOS AIRES;1281;Dique Lujan;1623;1
1;BUENOS AIRES;1282;Dique No. 1;1900;1
1;BUENOS AIRES;1283;Doce De Agosto;2701;1
1;BUENOS AIRES;1284;Doce De Octubre;6501;1
1;BUENOS AIRES;1285;Dock Central;1925;1
1;BUENOS AIRES;1286;Dock Sud;1871;1
1;BUENOS AIRES;1287;Doctor Albert Schweitzer (Parada Fcgm);1644;1
1;BUENOS AIRES;1288;Doctor Antonio Cetrangolo (Parada Fcgm);1602;1
1;BUENOS AIRES;1289;Doctor Domingo Cabred;6708;1
1;BUENOS AIRES;1290;Doctor Domingo Harosteguy;7212;1
1;BUENOS AIRES;1291;Doctor Ricardo Levene;1894;1
1;BUENOS AIRES;1292;Doctor Ricardo Rojas;1617;1
1;BUENOS AIRES;1293;Dolores;7100;1
1;BUENOS AIRES;1294;Dolores Estafeta No.1;7100;1
1;BUENOS AIRES;1295;Dolores Estafeta No.2;7100;1
1;BUENOS AIRES;1296;Domingo Faustino Sarmiento;1706;1
1;BUENOS AIRES;1297;Domselaar;1984;1
1;BUENOS AIRES;1298;Don Bosco;1876;1
1;BUENOS AIRES;1299;Don Cipriano;7135;1
1;BUENOS AIRES;1300;Don Torcuato;1611;1
1;BUENOS AIRES;1301;Don Torcuato Estafeta No.1;1611;1
1;BUENOS AIRES;1302;Don Torcuato Estafeta No.2;1611;1
1;BUENOS AIRES;1303;Don Vicente;7116;1
1;BUENOS AIRES;1304;Dos Hermanos;6042;1
1;BUENOS AIRES;1305;Dos Naciones;7007;1
1;BUENOS AIRES;1306;Doyle;2935;1
1;BUENOS AIRES;1307;Drabble;6242;1
1;BUENOS AIRES;1308;Drysdale;6455;1
1;BUENOS AIRES;1309;Ducos;8170;1
1;BUENOS AIRES;1310;Dudignac;6505;1
1;BUENOS AIRES;1311;Dufaur;8164;1
1;BUENOS AIRES;1312;Duggan;2764;1
1;BUENOS AIRES;1313;Duhau;6405;1
1;BUENOS AIRES;1314;Durañona;7401;1
1;BUENOS AIRES;1315;Dussaud;6050;1
1;BUENOS AIRES;1316;D'Orbigny;7541;1
1;BUENOS AIRES;1317;Edmundo B. Perkins (Estacion Fcgsm);6030;1
1;BUENOS AIRES;1318;Eduardo Costa;6064;1
1;BUENOS AIRES;1319;Egaña;7013;1
1;BUENOS AIRES;1320;Ejercito De Los Andes (Parada Fcgu);1686;1
1;BUENOS AIRES;1321;El Alba;7225;1
1;BUENOS AIRES;1322;El Arbolito;2721;1
1;BUENOS AIRES;1323;El Bagual;8504;1
1;BUENOS AIRES;1324;El Bañado;7305;1
1;BUENOS AIRES;1325;El Bombero;7507;1
1;BUENOS AIRES;1326;El Boqueron;7601;1
1;BUENOS AIRES;1327;El Camoati;6537;1
1;BUENOS AIRES;1328;El Carbon;7135;1
1;BUENOS AIRES;1329;El Carmen De Langueyu;7203;1
1;BUENOS AIRES;1330;El Carmen (Pdo. La Plata);1907;1
1;BUENOS AIRES;1331;El Carmen (Viña, Pdo. Pergamino);2754;1
1;BUENOS AIRES;1332;El Carpincho;6537;1
1;BUENOS AIRES;1333;El Carretero;7500;1
1;BUENOS AIRES;1334;El Centinela (Miramar, Pdo. Gral. Alvarado);7607;1
1;BUENOS AIRES;1335;El Correntoso;1649;1
1;BUENOS AIRES;1336;El Corta Pie;8117;1
1;BUENOS AIRES;1337;El Cristiano;7503;1
1;BUENOS AIRES;1338;El Cruce;1665;1
1;BUENOS AIRES;1339;El Chaja;7163;1
1;BUENOS AIRES;1340;El Cheique;7007;1
1;BUENOS AIRES;1341;El Chumbiao;7263;1
1;BUENOS AIRES;1342;El Descanso;2935;1
1;BUENOS AIRES;1343;El Destino;7116;1
1;BUENOS AIRES;1344;El Divisorio;7531;1
1;BUENOS AIRES;1345;El Dorado;6031;1
1;BUENOS AIRES;1346;El Durazno;1735;1
1;BUENOS AIRES;1347;El Embrujo;1617;1
1;BUENOS AIRES;1348;El Espinillo;2946;1
1;BUENOS AIRES;1349;El Eucaliptus;7130;1
1;BUENOS AIRES;1350;El Fenix;2804;1
1;BUENOS AIRES;1351;El Gallo;7000;1
1;BUENOS AIRES;1352;El Granadero;1748;1
1;BUENOS AIRES;1353;El Gualicho;7200;1
1;BUENOS AIRES;1354;El Hervidero;7007;1
1;BUENOS AIRES;1355;El Jabali;6531;1
1;BUENOS AIRES;1356;El Jaguel (Guido Spano, Pdo. Rojas);2707;1
1;BUENOS AIRES;1357;El Jaguel (Pdo. Esteban Echeverria);1842;1
1;BUENOS AIRES;1358;El Junco;7620;1
1;BUENOS AIRES;1359;El Jupiter;2916;1
1;BUENOS AIRES;1360;El Lenguaraz;7635;1
1;BUENOS AIRES;1361;El Lucero;7513;1
1;BUENOS AIRES;1362;El Luchador;7313;1
1;BUENOS AIRES;1363;El Mangrullo;7260;1
1;BUENOS AIRES;1364;El Martillo;7600;1
1;BUENOS AIRES;1365;El Mirador;7305;1
1;BUENOS AIRES;1366;El Moro;7623;1
1;BUENOS AIRES;1367;El Nacional;2740;1
1;BUENOS AIRES;1368;El Nilo;6437;1
1;BUENOS AIRES;1369;El Ombu;1888;1
1;BUENOS AIRES;1370;El Palenque;1667;1
1;BUENOS AIRES;1371;El Palomar;1684;1
1;BUENOS AIRES;1372;El Palomar Estafeta No.1;1684;1
1;BUENOS AIRES;1373;El Palomar Estafeta No.2;1684;1
1;BUENOS AIRES;1374;El Palomar Estafeta No.3;1684;1
1;BUENOS AIRES;1375;El Palomar Estafeta No.4;1684;1
1;BUENOS AIRES;1376;El Pampero;1865;1
1;BUENOS AIRES;1377;El Paraiso (Pdo. Ramallo);2916;1
1;BUENOS AIRES;1378;El Paraiso (Tte. Origone, Pdo. Villarino);8144;1
1;BUENOS AIRES;1379;El Parche;7263;1
1;BUENOS AIRES;1380;El Parque;6341;1
1;BUENOS AIRES;1381;El Pelado;2720;1
1;BUENOS AIRES;1382;El Peligro;1894;1
1;BUENOS AIRES;1383;El Pensamiento;7531;1
1;BUENOS AIRES;1384;El Peregrino;6053;1
1;BUENOS AIRES;1385;El Pescado;1907;1
1;BUENOS AIRES;1386;El Pinar;1755;1
1;BUENOS AIRES;1387;El Pino;1907;1
1;BUENOS AIRES;1388;El Pito (Energia, Pdo. Necochea);7641;1
1;BUENOS AIRES;1389;El Pito (Miramar, Pdo. Gral. Alvarado);7607;1
1;BUENOS AIRES;1390;El Porvenir (Bolivar, Pdo. Bolivar);6550;1
1;BUENOS AIRES;1391;El Progreso;1759;1
1;BUENOS AIRES;1392;El Quemado (La Violeta, Pdo. Pergamino);2751;1
1;BUENOS AIRES;1393;El Recado;6474;1
1;BUENOS AIRES;1394;El Refugio;7612;1
1;BUENOS AIRES;1395;El Retiro (La Plata);1901;1
1;BUENOS AIRES;1396;El Retiro (Salto, Pdo. Salto);2741;1
1;BUENOS AIRES;1397;El Retiro (San Emilio, Pdo. Gral. Viamonte);6017;1
1;BUENOS AIRES;1398;El Rincon (Chascomus, Pdo. Chascomus);7130;1
1;BUENOS AIRES;1399;El Rincon (Mayor Buratovich, Pdo. Villarino);8146;1
1;BUENOS AIRES;1400;El Rocio;1889;1
1;BUENOS AIRES;1401;El Rosario;1921;1
1;BUENOS AIRES;1402;El Sauce;7303;1
1;BUENOS AIRES;1403;El Santiago;6463;1
1;BUENOS AIRES;1404;El Sesenta;7100;1
1;BUENOS AIRES;1405;El Siasgo;7223;1
1;BUENOS AIRES;1406;El Silencio;2752;1
1;BUENOS AIRES;1407;El Socorro;7215;1
1;BUENOS AIRES;1408;El Sol;1613;1
1;BUENOS AIRES;1409;El Soldado;7600;1
1;BUENOS AIRES;1410;El Talar;1617;1
1;BUENOS AIRES;1411;El Tatu;2801;1
1;BUENOS AIRES;1412;El Tejar;6515;1
1;BUENOS AIRES;1413;El Trebañon;6437;1
1;BUENOS AIRES;1414;El Triangulo;7500;1
1;BUENOS AIRES;1415;El Trigo;7207;1
1;BUENOS AIRES;1416;El Trio;6467;1
1;BUENOS AIRES;1417;El Triunfo;6073;1
1;BUENOS AIRES;1418;El Tropezon;1888;1
1;BUENOS AIRES;1419;El Vence;7116;1
1;BUENOS AIRES;1420;El Verano;7620;1
1;BUENOS AIRES;1421;El Vigilante;7174;1
1;BUENOS AIRES;1422;El Volante;7620;1
1;BUENOS AIRES;1423;El Zorro;8150;1
1;BUENOS AIRES;1424;Eldia;6241;1
1;BUENOS AIRES;1425;Elias Romero;1727;1
1;BUENOS AIRES;1426;Elordi;6242;1
1;BUENOS AIRES;1427;Elvira;7243;1
1;BUENOS AIRES;1428;Emiliano Reynoso (Estacion Fcgb);7260;1
1;BUENOS AIRES;1429;Emilio Ayarza;6628;1
1;BUENOS AIRES;1430;Emilio Lamarca;6508;1
1;BUENOS AIRES;1431;Emilio V. Bunge;6241;1
1;BUENOS AIRES;1432;Emita;6634;1
1;BUENOS AIRES;1433;Emma;7263;1
1;BUENOS AIRES;1434;Empalme;1633;1
1;BUENOS AIRES;1435;Empalme Lobos;7249;1
1;BUENOS AIRES;1436;Empalme Magdalena;1913;1
1;BUENOS AIRES;1437;Empalme Piedra Echada (Apeadero Fcgr);8117;1
1;BUENOS AIRES;1438;Empalme Querandies;7401;1
1;BUENOS AIRES;1439;Empalme San Vicente;1864;1
1;BUENOS AIRES;1440;Emporio Stroeder;8508;1
1;BUENOS AIRES;1441;Encina;6077;1
1;BUENOS AIRES;1442;Energia;7641;1
1;BUENOS AIRES;1443;Enrique Bell;1896;1
1;BUENOS AIRES;1444;Enrique Fynn;1741;1
1;BUENOS AIRES;1445;Enrique Lavalle;6467;1
1;BUENOS AIRES;1446;Ensenada;1925;1
1;BUENOS AIRES;1447;Ensenada Estafeta No.1;1925;1
1;BUENOS AIRES;1448;Epumer;6443;1
1;BUENOS AIRES;1449;Erezcano;2903;1
1;BUENOS AIRES;1450;Erize;8181;1
1;BUENOS AIRES;1451;Ernestina;6665;1
1;BUENOS AIRES;1452;Erramouspe;1808;1
1;BUENOS AIRES;1453;Escalada;2801;1
1;BUENOS AIRES;1454;Escobar;1625;1
1;BUENOS AIRES;1455;Escuela Agricola Don Bosco;1815;1
1;BUENOS AIRES;1456;Escuela Agricola Rural N. Ezeiza;7174;1
1;BUENOS AIRES;1457;Escuela Agricola Salesiana;6509;1
1;BUENOS AIRES;1458;Escuela Agricola Salesiana (C. G. Unzue);6003;1
1;BUENOS AIRES;1459;Escuela Agricola Santo Tomas De Aquino;1759;1
1;BUENOS AIRES;1460;Escuela Naval Militar Rio Santiago;1927;1
1;BUENOS AIRES;1461;Escuela Profesional General Lemos;1659;1
1;BUENOS AIRES;1462;Escuela Suboficiales Sargento Cabral (Apeadero Fcgu);1659;1
1;BUENOS AIRES;1463;Espadaña;7163;1
1;BUENOS AIRES;1464;Espartillar (Gral. Paz, Pdo. Gral. Paz);1987;1
1;BUENOS AIRES;1465;Espartillar (Pdo. Saavedra);8171;1
1;BUENOS AIRES;1466;Esperon;7163;1
1;BUENOS AIRES;1467;Espigas;6561;1
1;BUENOS AIRES;1468;Espora;6601;1
1;BUENOS AIRES;1469;Esquina Crotto;7100;1
1;BUENOS AIRES;1470;Esquina Negra;1901;1
1;BUENOS AIRES;1471;Establecimiento San Miguel;1629;1
1;BUENOS AIRES;1472;Estacion Ascension;6003;1
1;BUENOS AIRES;1473;Estacion Baradero;2942;1
1;BUENOS AIRES;1474;Estacion Coronel Pringles;7536;1
1;BUENOS AIRES;1475;Estacion Forestal Domingo Faustino Sarmiento (Delta);1649;1
1;BUENOS AIRES;1476;Estacion General Arenales;6005;1
1;BUENOS AIRES;1477;Estacion Lago Epecuen;6431;1
1;BUENOS AIRES;1478;Estacion Lazzarino;7300;1
1;BUENOS AIRES;1479;Estacion Lincoln;6070;1
1;BUENOS AIRES;1480;Estacion Provincial 9 De Julio;6501;1
1;BUENOS AIRES;1481;Estacion San Francisco De Bellocq;7505;1
1;BUENOS AIRES;1482;Estancia Chapar;7020;1
1;BUENOS AIRES;1483;Estancia Chica;1808;1
1;BUENOS AIRES;1484;Estancia Las Gamas;2723;1
1;BUENOS AIRES;1485;Estancia Mitikili;6075;1
1;BUENOS AIRES;1486;Estancia San Antonio;6075;1
1;BUENOS AIRES;1487;Estancia San Claudio;6537;1
1;BUENOS AIRES;1488;Estancia San Rafael;7130;1
1;BUENOS AIRES;1489;Estancia Santa Catalina;2761;1
1;BUENOS AIRES;1490;Estancia Vieja;7225;1
1;BUENOS AIRES;1491;Estancias;2909;1
1;BUENOS AIRES;1492;Esteban A. Gascon;8185;1
1;BUENOS AIRES;1493;Esteban De Luca;6475;1
1;BUENOS AIRES;1494;Esteban Diaz;6607;1
1;BUENOS AIRES;1495;Estela;8127;1
1;BUENOS AIRES;1496;Esther;7260;1
1;BUENOS AIRES;1497;Estingana;2346;1
1;BUENOS AIRES;1498;Estomba;8118;1
1;BUENOS AIRES;1499;Estrella Naciente;6725;1
1;BUENOS AIRES;1500;Estrugamou;7207;1
1;BUENOS AIRES;1501;Etchegoyen;6703;1
1;BUENOS AIRES;1502;Eufemio Uballes;7301;1
1;BUENOS AIRES;1503;Exaltacion De La Cruz;2812;1
1;BUENOS AIRES;1504;Ezeiza;1804;1
1;BUENOS AIRES;1505;Ezeiza Estafeta No.1;1804;1
1;BUENOS AIRES;1506;Ezeiza Estafeta No.2;1804;1
1;BUENOS AIRES;1507;Ezeiza Estafeta No.3;1804;1
1;BUENOS AIRES;1508;Ezeiza Estafeta No.4;1804;1
1;BUENOS AIRES;1509;Ezpeleta;1882;1
1;BUENOS AIRES;1510;Facundo Quiroga;6533;1
1;BUENOS AIRES;1511;Fair;7153;1
1;BUENOS AIRES;1512;Faro;8150;1
1;BUENOS AIRES;1513;Faro Punta Mogotes;7600;1
1;BUENOS AIRES;1514;Faro Querandi;7165;1
1;BUENOS AIRES;1515;Faro Recalada;8150;1
1;BUENOS AIRES;1516;Faro San Antonio;7103;1
1;BUENOS AIRES;1517;Faro Segunda Barranca;8504;1
1;BUENOS AIRES;1518;Fatima;1633;1
1;BUENOS AIRES;1519;Fatralo;6430;1
1;BUENOS AIRES;1520;Fauzon;6500;1
1;BUENOS AIRES;1521;Felipe Sola;8129;1
1;BUENOS AIRES;1522;Fernando Marti;6223;1
1;BUENOS AIRES;1523;Ferre;6003;1
1;BUENOS AIRES;1524;Fiorito;1822;1
1;BUENOS AIRES;1525;Flamenco;2763;1
