id_provincia;nombre_provincia;id_depto;nombre_depto;id_localidad;nombre_local;cp
6;CORDOBA;211;SAN JUSTO;28607;COLONIA VIGNAUD;
6;CORDOBA;211;SAN JUSTO;28608;COLONIAS;
6;CORDOBA;211;SAN JUSTO;28609;CORRAL DE GOMEZ;
6;CORDOBA;211;SAN JUSTO;28610;CORRAL DE GUARDIA;
6;CORDOBA;211;SAN JUSTO;28611;CORRAL DE MULAS;
6;CORDOBA;211;SAN JUSTO;28612;COTAGAITA;
6;CORDOBA;211;SAN JUSTO;28613;CRISTINA;
6;CORDOBA;211;SAN JUSTO;28614;DEVOTO;
6;CORDOBA;211;SAN JUSTO;28615;DOS ROSAS;
6;CORDOBA;211;SAN JUSTO;28616;EL ARAÑADO;
6;CORDOBA;211;SAN JUSTO;28617;EL DESCANSO;
6;CORDOBA;211;SAN JUSTO;28618;EL FLORIDA;
6;CORDOBA;211;SAN JUSTO;28619;EL FORTIN;
6;CORDOBA;211;SAN JUSTO;28620;EL FUERTECITO;
6;CORDOBA;211;SAN JUSTO;28621;EL JUMIAL;
6;CORDOBA;211;SAN JUSTO;28622;EL TIO;
6;CORDOBA;211;SAN JUSTO;28623;EL TRABAJO;
6;CORDOBA;211;SAN JUSTO;28624;ESTANCIA EL CHAÑAR;
6;CORDOBA;211;SAN JUSTO;28625;ESTANCIA LA CHIQUITA;
6;CORDOBA;211;SAN JUSTO;28626;ESTANCIA LA MOROCHA;
6;CORDOBA;211;SAN JUSTO;28627;FREYRE;
6;CORDOBA;211;SAN JUSTO;28628;INDIA MUERTA;
6;CORDOBA;211;SAN JUSTO;28629;JEANMAIRE;
6;CORDOBA;211;SAN JUSTO;28630;JERONIMO CORTES;
6;CORDOBA;211;SAN JUSTO;28631;KILOMETRO 531;
6;CORDOBA;211;SAN JUSTO;28632;KILOMETRO 581;
6;CORDOBA;211;SAN JUSTO;28633;LA CORTADERA;
6;CORDOBA;211;SAN JUSTO;28634;LA CURVA;
6;CORDOBA;211;SAN JUSTO;28635;LA FRANCIA;
6;CORDOBA;211;SAN JUSTO;28636;LA FRONTERA;
6;CORDOBA;211;SAN JUSTO;28637;LA MILKA;
6;CORDOBA;211;SAN JUSTO;28638;LA PAQUITA;
6;CORDOBA;211;SAN JUSTO;28639;LA POBLADORA;
6;CORDOBA;211;SAN JUSTO;28640;LA REPRESA;
6;CORDOBA;211;SAN JUSTO;28641;LA TORDILLA NORTE;
6;CORDOBA;211;SAN JUSTO;28642;LA TRINCHERA;
6;CORDOBA;211;SAN JUSTO;28643;LA UDINE;
6;CORDOBA;211;SAN JUSTO;28644;LA VICENTA;
6;CORDOBA;211;SAN JUSTO;28645;LAS CAÑITAS;
6;CORDOBA;211;SAN JUSTO;28646;LAS DELICIAS;
6;CORDOBA;211;SAN JUSTO;28647;LAS VARAS;
6;CORDOBA;211;SAN JUSTO;28648;LAS VARILLAS;
6;CORDOBA;211;SAN JUSTO;28649;LOS ALGARROBITOS;
6;CORDOBA;211;SAN JUSTO;28650;LOS DESAGUES;
6;CORDOBA;211;SAN JUSTO;28651;LUIS SAUZE;
6;CORDOBA;211;SAN JUSTO;28652;LUXARDO;
6;CORDOBA;211;SAN JUSTO;28653;MARULL;
6;CORDOBA;211;SAN JUSTO;28654;MAUNIER;
6;CORDOBA;211;SAN JUSTO;28655;MIRAMAR;
6;CORDOBA;211;SAN JUSTO;28656;MONTE GRANDE;
6;CORDOBA;211;SAN JUSTO;28657;MONTE REDONDO;
6;CORDOBA;211;SAN JUSTO;28658;MORTEROS;
6;CORDOBA;211;SAN JUSTO;28659;PASO DE LOS GALLEGOS;
6;CORDOBA;211;SAN JUSTO;28660;PLAYA GRANDE;
6;CORDOBA;211;SAN JUSTO;28661;PLAZA BRUNO;
6;CORDOBA;211;SAN JUSTO;28662;PLAZA SAN FRANCISCO;
6;CORDOBA;211;SAN JUSTO;28663;PLUJUNTA;
6;CORDOBA;211;SAN JUSTO;28664;PORTEÑA;
6;CORDOBA;211;SAN JUSTO;28665;POZO DEL AVESTRUZ;
6;CORDOBA;211;SAN JUSTO;28666;POZO DEL CHAJA;
6;CORDOBA;211;SAN JUSTO;28667;POZO DEL CHAÑAR;
6;CORDOBA;211;SAN JUSTO;28668;PRIMAVERA;
6;CORDOBA;211;SAN JUSTO;28669;PUENTE RIO PLUJUNTA;
6;CORDOBA;211;SAN JUSTO;28670;QUEBRACHITOS;
6;CORDOBA;211;SAN JUSTO;28671;QUEBRACHO HERRADO;
6;CORDOBA;211;SAN JUSTO;28672;SACANTA;
6;CORDOBA;211;SAN JUSTO;28673;SAN FRANCISCO;
6;CORDOBA;211;SAN JUSTO;28674;SAN RAFAEL;
6;CORDOBA;211;SAN JUSTO;28675;SANTA RITA;
6;CORDOBA;211;SAN JUSTO;28676;SATURNINO M LASPIUR;
6;CORDOBA;211;SAN JUSTO;28677;SEEBER;
6;CORDOBA;211;SAN JUSTO;28678;TORO PUJIO;
6;CORDOBA;211;SAN JUSTO;28679;TRANSITO;
6;CORDOBA;211;SAN JUSTO;28680;TRINCHERA;
6;CORDOBA;211;SAN JUSTO;28681;VACAS BLANCAS;
6;CORDOBA;211;SAN JUSTO;28682;VILLA CONCEPCION DEL TIO;
6;CORDOBA;211;SAN JUSTO;28683;VILLA SAN ESTEBAN;
6;CORDOBA;211;SAN JUSTO;28684;VILLA VAUDAGNA;
6;CORDOBA;211;SAN JUSTO;28685;VILLA VIEJA;
6;CORDOBA;212;SANTA MARIA;5747;ALTA GRACIA;
6;CORDOBA;212;SANTA MARIA;5748;ALTO ALEGRE;
6;CORDOBA;212;SANTA MARIA;5749;ALTO DE FIERRO;
6;CORDOBA;212;SANTA MARIA;5750;ALTO DEL DURAZNO;
6;CORDOBA;212;SANTA MARIA;5751;ANISACATE;
6;CORDOBA;212;SANTA MARIA;5752;BAJO CHICO;
6;CORDOBA;212;SANTA MARIA;5753;BAJO GRANDE;
6;CORDOBA;212;SANTA MARIA;5754;BARRIO DEAN FUNES;
6;CORDOBA;212;SANTA MARIA;5755;BOUWER;
6;CORDOBA;212;SANTA MARIA;5756;BUENA VISTA;
6;CORDOBA;212;SANTA MARIA;5757;CAMINO A PUNTA DEL AGUA;
6;CORDOBA;212;SANTA MARIA;5758;CANTERAS ALTA GRACIA;
6;CORDOBA;212;SANTA MARIA;5759;CAPILLA DE COSME;
6;CORDOBA;212;SANTA MARIA;5760;CNIA HOGAR VELEZ SARSFIELD;
6;CORDOBA;212;SANTA MARIA;5761;COLONIA COSME SUD;
6;CORDOBA;212;SANTA MARIA;5762;COLONIA SAN ISIDRO;
6;CORDOBA;212;SANTA MARIA;5763;COLONIA SANTA CATALINA;
6;CORDOBA;212;SANTA MARIA;5764;DESPEÑADEROS;
6;CORDOBA;212;SANTA MARIA;5765;DIQUE CHICO;
6;CORDOBA;212;SANTA MARIA;5766;DIQUE LOS MOLINOS;
6;CORDOBA;212;SANTA MARIA;5767;DUARTE QUIROS;
6;CORDOBA;212;SANTA MARIA;5768;ESTANCIA LA PUNTA DEL AGUA;
6;CORDOBA;212;SANTA MARIA;5769;FALDA DEL CARMEN;
6;CORDOBA;212;SANTA MARIA;5770;GOLPE DE AGUA;
6;CORDOBA;212;SANTA MARIA;5771;JOSE DE LA QUINTANA;
6;CORDOBA;212;SANTA MARIA;5772;LA BETANIA;
6;CORDOBA;212;SANTA MARIA;5773;LA COCHA;
6;CORDOBA;212;SANTA MARIA;5774;LA CUMBRECITA;
6;CORDOBA;212;SANTA MARIA;5775;LA GRANADILLA;
6;CORDOBA;212;SANTA MARIA;5776;LA ISLA;
6;CORDOBA;212;SANTA MARIA;5777;LA ISOLINA;
6;CORDOBA;212;SANTA MARIA;5778;LA LAGUNILLA;
6;CORDOBA;212;SANTA MARIA;5779;LA PAISANITA;
6;CORDOBA;212;SANTA MARIA;5780;LA PORFIA;
6;CORDOBA;212;SANTA MARIA;5781;LA SERRANITA;
6;CORDOBA;212;SANTA MARIA;5782;LAGUNILLA;
6;CORDOBA;212;SANTA MARIA;5783;LAS HIGUERITAS;
6;CORDOBA;212;SANTA MARIA;5784;LAS PLAYAS LOZADA;
6;CORDOBA;212;SANTA MARIA;5785;LOS ALGARROBOS;
6;CORDOBA;212;SANTA MARIA;5786;LOS CEDROS;
6;CORDOBA;212;SANTA MARIA;5787;LOS CERRILLOS;
6;CORDOBA;212;SANTA MARIA;5788;LOS OLIVARES;
6;CORDOBA;212;SANTA MARIA;5789;LOS PARAISOS;
6;CORDOBA;212;SANTA MARIA;5790;LOZADA;
6;CORDOBA;212;SANTA MARIA;5791;MALAGUEÑO;
6;CORDOBA;212;SANTA MARIA;5792;MI VALLE;
6;CORDOBA;212;SANTA MARIA;5793;MONTE GRANDE RAFAEL GARCIA;
6;CORDOBA;212;SANTA MARIA;5794;MONTE RALO;
6;CORDOBA;212;SANTA MARIA;5795;OBREGON;
6;CORDOBA;212;SANTA MARIA;5796;POTRERO DE FUNES;
6;CORDOBA;212;SANTA MARIA;5797;POTRERO DE GARAY;
6;CORDOBA;212;SANTA MARIA;5798;POTRERO DE TUTZER;
6;CORDOBA;212;SANTA MARIA;5799;RAFAEL GARCIA;
6;CORDOBA;212;SANTA MARIA;5800;RIO LOS MOLINOS;
6;CORDOBA;212;SANTA MARIA;5801;SAN ANTONIO;
6;CORDOBA;212;SANTA MARIA;5802;SAN ANTONIO NORTE;
6;CORDOBA;212;SANTA MARIA;5803;SAN CLEMENTE;
6;CORDOBA;212;SANTA MARIA;5804;SAN NICOLAS;
6;CORDOBA;212;SANTA MARIA;5805;SANTA RITA;
6;CORDOBA;212;SANTA MARIA;5806;TOLEDO;
6;CORDOBA;212;SANTA MARIA;5807;VILLA ANISACATE;
6;CORDOBA;212;SANTA MARIA;5808;VILLA CARLOS PELLEGRINI;
6;CORDOBA;212;SANTA MARIA;5809;VILLA CIUDAD DE AMERICA;
6;CORDOBA;212;SANTA MARIA;5810;VILLA DEL PRADO;
6;CORDOBA;212;SANTA MARIA;5811;VILLA EL DESCANSO;
6;CORDOBA;212;SANTA MARIA;5812;VILLA LA BOLSA;
6;CORDOBA;212;SANTA MARIA;5813;VILLA LA RANCHERITA;
6;CORDOBA;212;SANTA MARIA;5814;VILLA LOS AROMOS;
6;CORDOBA;212;SANTA MARIA;5815;VILLA PARQUE SANTA ANA;
6;CORDOBA;212;SANTA MARIA;5816;VILLA SANTA MARIA;
6;CORDOBA;212;SANTA MARIA;5817;VILLA SATYTA;
6;CORDOBA;212;SANTA MARIA;5818;YOCSINA;
6;CORDOBA;212;SANTA MARIA;28686;ALTA GRACIA;
6;CORDOBA;212;SANTA MARIA;28687;ALTO ALEGRE;
6;CORDOBA;212;SANTA MARIA;28688;ALTO DE FIERRO;
6;CORDOBA;212;SANTA MARIA;28689;ALTO DEL DURAZNO;
6;CORDOBA;212;SANTA MARIA;28690;ANISACATE;
6;CORDOBA;212;SANTA MARIA;28691;BAJO CHICO;
6;CORDOBA;212;SANTA MARIA;28692;BAJO GRANDE;
6;CORDOBA;212;SANTA MARIA;28693;BARRIO DEAN FUNES;
6;CORDOBA;212;SANTA MARIA;28694;BOUWER;
6;CORDOBA;212;SANTA MARIA;28695;BUENA VISTA;
6;CORDOBA;212;SANTA MARIA;28696;CAMINO A PUNTA DEL AGUA;
6;CORDOBA;212;SANTA MARIA;28697;CANTERAS ALTA GRACIA;
6;CORDOBA;212;SANTA MARIA;28698;CAPILLA DE COSME;
6;CORDOBA;212;SANTA MARIA;28699;CNIA HOGAR VELEZ SARSFIELD;
6;CORDOBA;212;SANTA MARIA;28700;COLONIA COSME SUD;
6;CORDOBA;212;SANTA MARIA;28701;COLONIA SAN ISIDRO;
6;CORDOBA;212;SANTA MARIA;28702;COLONIA SANTA CATALINA;
6;CORDOBA;212;SANTA MARIA;28703;DESPEÑADEROS;
6;CORDOBA;212;SANTA MARIA;28704;DIQUE CHICO;
6;CORDOBA;212;SANTA MARIA;28705;DIQUE LOS MOLINOS;
6;CORDOBA;212;SANTA MARIA;28706;DUARTE QUIROS;
6;CORDOBA;212;SANTA MARIA;28707;ESTANCIA LA PUNTA DEL AGUA;
6;CORDOBA;212;SANTA MARIA;28708;FALDA DEL CARMEN;
6;CORDOBA;212;SANTA MARIA;28709;GOLPE DE AGUA;
6;CORDOBA;212;SANTA MARIA;28710;JOSE DE LA QUINTANA;
6;CORDOBA;212;SANTA MARIA;28711;LA BETANIA;
6;CORDOBA;212;SANTA MARIA;28712;LA COCHA;
6;CORDOBA;212;SANTA MARIA;28713;LA CUMBRECITA;
6;CORDOBA;212;SANTA MARIA;28714;LA GRANADILLA;
6;CORDOBA;212;SANTA MARIA;28715;LA ISLA;
6;CORDOBA;212;SANTA MARIA;28716;LA ISOLINA;
6;CORDOBA;212;SANTA MARIA;28717;LA LAGUNILLA;
6;CORDOBA;212;SANTA MARIA;28718;LA PAISANITA;
6;CORDOBA;212;SANTA MARIA;28719;LA PORFIA;
6;CORDOBA;212;SANTA MARIA;28720;LA SERRANITA;
6;CORDOBA;212;SANTA MARIA;28721;LAGUNILLA;
6;CORDOBA;212;SANTA MARIA;28722;LAS HIGUERITAS;
6;CORDOBA;212;SANTA MARIA;28723;LAS PLAYAS LOZADA;
6;CORDOBA;212;SANTA MARIA;28724;LOS ALGARROBOS;
6;CORDOBA;212;SANTA MARIA;28725;LOS CEDROS;
6;CORDOBA;212;SANTA MARIA;28726;LOS CERRILLOS;
6;CORDOBA;212;SANTA MARIA;28727;LOS OLIVARES;
6;CORDOBA;212;SANTA MARIA;28728;LOS PARAISOS;
6;CORDOBA;212;SANTA MARIA;28729;LOZADA;
6;CORDOBA;212;SANTA MARIA;28730;MALAGUEÑO;
6;CORDOBA;212;SANTA MARIA;28731;MI VALLE;
6;CORDOBA;212;SANTA MARIA;28732;MONTE GRANDE RAFAEL GARCIA;
6;CORDOBA;212;SANTA MARIA;28733;MONTE RALO;
6;CORDOBA;212;SANTA MARIA;28734;OBREGON;
6;CORDOBA;212;SANTA MARIA;28735;POTRERO DE FUNES;
6;CORDOBA;212;SANTA MARIA;28736;POTRERO DE GARAY;
6;CORDOBA;212;SANTA MARIA;28737;POTRERO DE TUTZER;
6;CORDOBA;212;SANTA MARIA;28738;RAFAEL GARCIA;
6;CORDOBA;212;SANTA MARIA;28739;RIO LOS MOLINOS;
6;CORDOBA;212;SANTA MARIA;28740;SAN ANTONIO;
6;CORDOBA;212;SANTA MARIA;28741;SAN ANTONIO NORTE;
6;CORDOBA;212;SANTA MARIA;28742;SAN CLEMENTE;
6;CORDOBA;212;SANTA MARIA;28743;SAN NICOLAS;
6;CORDOBA;212;SANTA MARIA;28744;SANTA RITA;
6;CORDOBA;212;SANTA MARIA;28745;TOLEDO;
6;CORDOBA;212;SANTA MARIA;28746;VILLA ANISACATE;
6;CORDOBA;212;SANTA MARIA;28747;VILLA CARLOS PELLEGRINI;
6;CORDOBA;212;SANTA MARIA;28748;VILLA CIUDAD DE AMERICA;
6;CORDOBA;212;SANTA MARIA;28749;VILLA DEL PRADO;
6;CORDOBA;212;SANTA MARIA;28750;VILLA EL DESCANSO;
6;CORDOBA;212;SANTA MARIA;28751;VILLA LA BOLSA;
6;CORDOBA;212;SANTA MARIA;28752;VILLA LA RANCHERITA;
6;CORDOBA;212;SANTA MARIA;28753;VILLA LOS AROMOS;
6;CORDOBA;212;SANTA MARIA;28754;VILLA PARQUE SANTA ANA;
6;CORDOBA;212;SANTA MARIA;28755;VILLA SANTA MARIA;
6;CORDOBA;212;SANTA MARIA;28756;VILLA SATYTA;
6;CORDOBA;212;SANTA MARIA;28757;YOCSINA;
6;CORDOBA;213;SOBREMONTE;5819;AGUADA DEL MONTE;
6;CORDOBA;213;SOBREMONTE;5820;AGUADITA;
6;CORDOBA;213;SOBREMONTE;5821;BORDO DE LOS ESPINOSA;
6;CORDOBA;213;SOBREMONTE;5822;CACHI YACO;
6;CORDOBA;213;SOBREMONTE;5823;CALASUYA;
6;CORDOBA;213;SOBREMONTE;5824;CAMINIAGA;
6;CORDOBA;213;SOBREMONTE;5825;CAMPO ALEGRE;
6;CORDOBA;213;SOBREMONTE;5826;CASPICHUMA;
6;CORDOBA;213;SOBREMONTE;5827;CASPICUCHANA;
6;CORDOBA;213;SOBREMONTE;5828;CAÑADA DEL TALA;
6;CORDOBA;213;SOBREMONTE;5829;CHACRAS DEL SAUCE;
6;CORDOBA;213;SOBREMONTE;5830;CHUÑA HUASI;
6;CORDOBA;213;SOBREMONTE;5831;EL CARRIZAL CHUÑAHUASI;
6;CORDOBA;213;SOBREMONTE;5832;EL PANTANO;
6;CORDOBA;213;SOBREMONTE;5833;EL PERTIGO;
6;CORDOBA;213;SOBREMONTE;5834;EL RODEITO;
6;CORDOBA;213;SOBREMONTE;5835;GRACIELA;
6;CORDOBA;213;SOBREMONTE;5836;INVERNADA;
6;CORDOBA;213;SOBREMONTE;5837;JARILLAS;
6;CORDOBA;213;SOBREMONTE;5838;JUME;
6;CORDOBA;213;SOBREMONTE;5839;LA ESPERANZA;
6;CORDOBA;213;SOBREMONTE;5840;LA PLAZA;
6;CORDOBA;213;SOBREMONTE;5841;LA POSTA CHUÑAGUAS;
6;CORDOBA;213;SOBREMONTE;5842;LA QUINTA;
6;CORDOBA;213;SOBREMONTE;5843;LA TOTORILLA;
6;CORDOBA;213;SOBREMONTE;5844;LA ZANJA;
6;CORDOBA;213;SOBREMONTE;5845;LAS AGUADITAS;
6;CORDOBA;213;SOBREMONTE;5846;LAS JARILLAS;
6;CORDOBA;213;SOBREMONTE;5847;LOMA BLANCA;
6;CORDOBA;213;SOBREMONTE;5848;LOMITAS;
6;CORDOBA;213;SOBREMONTE;5849;LOS BORDOS;
6;CORDOBA;213;SOBREMONTE;5850;LOS CERRILLOS;
6;CORDOBA;213;SOBREMONTE;5851;MAJADILLA;
6;CORDOBA;213;SOBREMONTE;5852;MANANTIALES;
6;CORDOBA;213;SOBREMONTE;5853;MOVADO;
6;CORDOBA;213;SOBREMONTE;5854;NAVARRO;
6;CORDOBA;213;SOBREMONTE;5855;POZO DEL TIGRE;
6;CORDOBA;213;SOBREMONTE;5856;POZO NUEVO;
6;CORDOBA;213;SOBREMONTE;5857;PUESTO NUEVO;
6;CORDOBA;213;SOBREMONTE;5858;RODEITO;
6;CORDOBA;213;SOBREMONTE;5859;SAN FRANCISCO DEL CHAÑAR;
6;CORDOBA;213;SOBREMONTE;5860;SAN LUIS;
6;CORDOBA;213;SOBREMONTE;5861;SAN PABLO;
6;CORDOBA;213;SOBREMONTE;5862;SANTA ANA;
6;CORDOBA;213;SOBREMONTE;5863;SANTA MARIA DE SOBREMONTE;
6;CORDOBA;213;SOBREMONTE;5864;SANTO DOMINGO;
6;CORDOBA;213;SOBREMONTE;5865;SOCORRO;
6;CORDOBA;213;SOBREMONTE;5866;TOTRILLA;
6;CORDOBA;213;SOBREMONTE;28758;AGUADA DEL MONTE;
6;CORDOBA;213;SOBREMONTE;28759;AGUADITA;
6;CORDOBA;213;SOBREMONTE;28760;BORDO DE LOS ESPINOSA;
6;CORDOBA;213;SOBREMONTE;28761;CACHI YACO;
6;CORDOBA;213;SOBREMONTE;28762;CALASUYA;
6;CORDOBA;213;SOBREMONTE;28763;CAMINIAGA;
6;CORDOBA;213;SOBREMONTE;28764;CAMPO ALEGRE;
6;CORDOBA;213;SOBREMONTE;28765;CASPICHUMA;
6;CORDOBA;213;SOBREMONTE;28766;CASPICUCHANA;
6;CORDOBA;213;SOBREMONTE;28767;CAÑADA DEL TALA;
6;CORDOBA;213;SOBREMONTE;28768;CHACRAS DEL SAUCE;
6;CORDOBA;213;SOBREMONTE;28769;CHUÑA HUASI;
6;CORDOBA;213;SOBREMONTE;28770;EL CARRIZAL CHUÑAHUASI;
6;CORDOBA;213;SOBREMONTE;28771;EL PANTANO;
6;CORDOBA;213;SOBREMONTE;28772;EL PERTIGO;
6;CORDOBA;213;SOBREMONTE;28773;EL RODEITO;
6;CORDOBA;213;SOBREMONTE;28774;GRACIELA;
6;CORDOBA;213;SOBREMONTE;28775;INVERNADA;
6;CORDOBA;213;SOBREMONTE;28776;JARILLAS;
6;CORDOBA;213;SOBREMONTE;28777;JUME;
6;CORDOBA;213;SOBREMONTE;28778;LA ESPERANZA;
6;CORDOBA;213;SOBREMONTE;28779;LA PLAZA;
6;CORDOBA;213;SOBREMONTE;28780;LA POSTA CHUÑAGUAS;
6;CORDOBA;213;SOBREMONTE;28781;LA QUINTA;
6;CORDOBA;213;SOBREMONTE;28782;LA TOTORILLA;
6;CORDOBA;213;SOBREMONTE;28783;LA ZANJA;
6;CORDOBA;213;SOBREMONTE;28784;LAS AGUADITAS;
6;CORDOBA;213;SOBREMONTE;28785;LAS JARILLAS;
6;CORDOBA;213;SOBREMONTE;28786;LOMA BLANCA;
6;CORDOBA;213;SOBREMONTE;28787;LOMITAS;
6;CORDOBA;213;SOBREMONTE;28788;LOS BORDOS;
6;CORDOBA;213;SOBREMONTE;28789;LOS CERRILLOS;
6;CORDOBA;213;SOBREMONTE;28790;MAJADILLA;
6;CORDOBA;213;SOBREMONTE;28791;MANANTIALES;
6;CORDOBA;213;SOBREMONTE;28792;MOVADO;
6;CORDOBA;213;SOBREMONTE;28793;NAVARRO;
6;CORDOBA;213;SOBREMONTE;28794;POZO DEL TIGRE;
6;CORDOBA;213;SOBREMONTE;28795;POZO NUEVO;
6;CORDOBA;213;SOBREMONTE;28796;PUESTO NUEVO;
6;CORDOBA;213;SOBREMONTE;28797;RODEITO;
6;CORDOBA;213;SOBREMONTE;28798;SAN FRANCISCO DEL CHAÑAR;
6;CORDOBA;213;SOBREMONTE;28799;SAN LUIS;
6;CORDOBA;213;SOBREMONTE;28800;SAN PABLO;
6;CORDOBA;213;SOBREMONTE;28801;SANTA ANA;
6;CORDOBA;213;SOBREMONTE;28802;SANTA MARIA DE SOBREMONTE;
6;CORDOBA;213;SOBREMONTE;28803;SANTO DOMINGO;
6;CORDOBA;213;SOBREMONTE;28804;SOCORRO;
6;CORDOBA;213;SOBREMONTE;28805;TOTRILLA;
6;CORDOBA;214;TERCERO ARRIBA;5867;ALMAFUERTE;
6;CORDOBA;214;TERCERO ARRIBA;5868;BARRIO DEL LIBERTADOR;
6;CORDOBA;214;TERCERO ARRIBA;5869;CAMPO ROSSIANO;
6;CORDOBA;214;TERCERO ARRIBA;5870;COLONIA ALMADA;
6;CORDOBA;214;TERCERO ARRIBA;5871;COLONIA GARZON;
6;CORDOBA;214;TERCERO ARRIBA;5872;COLONIA HAMBURGO;
6;CORDOBA;214;TERCERO ARRIBA;5873;COLONIA LA PRIMAVERA;
6;CORDOBA;214;TERCERO ARRIBA;5874;COLONIA LUQUE;
6;CORDOBA;214;TERCERO ARRIBA;5875;COLONIA SANTA MARGARITA;
6;CORDOBA;214;TERCERO ARRIBA;5876;CORRALITO;
6;CORDOBA;214;TERCERO ARRIBA;5877;DALMACIO VELEZ SARSFIELD;
6;CORDOBA;214;TERCERO ARRIBA;5878;EL PORTEÑO;
6;CORDOBA;214;TERCERO ARRIBA;5879;EL SALTO NORTE;
6;CORDOBA;214;TERCERO ARRIBA;5880;FABRICA MILITAR RIO TERCERO;
6;CORDOBA;214;TERCERO ARRIBA;5881;GENERAL FOTHERINGHAM;
6;CORDOBA;214;TERCERO ARRIBA;5882;HERNANDO;
6;CORDOBA;214;TERCERO ARRIBA;5883;JAMES CRAIK;
6;CORDOBA;214;TERCERO ARRIBA;5884;LAS ISLETILLAS;
6;CORDOBA;214;TERCERO ARRIBA;5885;LAS PERDICES;
6;CORDOBA;214;TERCERO ARRIBA;5886;LOS POTREROS;
6;CORDOBA;214;TERCERO ARRIBA;5887;LOS ZORROS;
6;CORDOBA;214;TERCERO ARRIBA;5888;MONTE DEL FRAYLE;
6;CORDOBA;214;TERCERO ARRIBA;5889;OLIVA;
6;CORDOBA;214;TERCERO ARRIBA;5890;PAMPAYASTA NORTE;
6;CORDOBA;214;TERCERO ARRIBA;5891;PAMPAYASTA SUR;
6;CORDOBA;214;TERCERO ARRIBA;5892;PUNTA DEL AGUA;
6;CORDOBA;214;TERCERO ARRIBA;5893;RIO TERCERO;
6;CORDOBA;214;TERCERO ARRIBA;5894;TANCACHA;
6;CORDOBA;214;TERCERO ARRIBA;5895;VILLA ASCASUBI;
6;CORDOBA;214;TERCERO ARRIBA;28806;ALMAFUERTE;
6;CORDOBA;214;TERCERO ARRIBA;28807;BARRIO DEL LIBERTADOR;
6;CORDOBA;214;TERCERO ARRIBA;28808;CAMPO ROSSIANO;
6;CORDOBA;214;TERCERO ARRIBA;28809;COLONIA ALMADA;
6;CORDOBA;214;TERCERO ARRIBA;28810;COLONIA GARZON;
6;CORDOBA;214;TERCERO ARRIBA;28811;COLONIA HAMBURGO;
6;CORDOBA;214;TERCERO ARRIBA;28812;COLONIA LA PRIMAVERA;
6;CORDOBA;214;TERCERO ARRIBA;28813;COLONIA LUQUE;
6;CORDOBA;214;TERCERO ARRIBA;28814;COLONIA SANTA MARGARITA;
6;CORDOBA;214;TERCERO ARRIBA;28815;CORRALITO;
6;CORDOBA;214;TERCERO ARRIBA;28816;DALMACIO VELEZ SARSFIELD;
6;CORDOBA;214;TERCERO ARRIBA;28817;EL PORTEÑO;
6;CORDOBA;214;TERCERO ARRIBA;28818;EL SALTO NORTE;
6;CORDOBA;214;TERCERO ARRIBA;28819;FABRICA MILITAR RIO TERCERO;
6;CORDOBA;214;TERCERO ARRIBA;28820;GENERAL FOTHERINGHAM;
6;CORDOBA;214;TERCERO ARRIBA;28821;HERNANDO;
6;CORDOBA;214;TERCERO ARRIBA;28822;JAMES CRAIK;
6;CORDOBA;214;TERCERO ARRIBA;28823;LAS ISLETILLAS;
6;CORDOBA;214;TERCERO ARRIBA;28824;LAS PERDICES;
6;CORDOBA;214;TERCERO ARRIBA;28825;LOS POTREROS;
6;CORDOBA;214;TERCERO ARRIBA;28826;LOS ZORROS;
6;CORDOBA;214;TERCERO ARRIBA;28827;MONTE DEL FRAYLE;
6;CORDOBA;214;TERCERO ARRIBA;28828;OLIVA;
6;CORDOBA;214;TERCERO ARRIBA;28829;PAMPAYASTA NORTE;
6;CORDOBA;214;TERCERO ARRIBA;28830;PAMPAYASTA SUR;
6;CORDOBA;214;TERCERO ARRIBA;28831;PUNTA DEL AGUA;
6;CORDOBA;214;TERCERO ARRIBA;28832;RIO TERCERO;
6;CORDOBA;214;TERCERO ARRIBA;28833;TANCACHA;
6;CORDOBA;214;TERCERO ARRIBA;28834;VILLA ASCASUBI;
6;CORDOBA;215;TOTORAL;5896;AGUA DE LAS PIEDRAS;
6;CORDOBA;215;TOTORAL;5897;CABEZA DE BUEY;
6;CORDOBA;215;TOTORAL;5898;CABINDO;
6;CORDOBA;215;TOTORAL;5899;CAMPO ALEGRE;
6;CORDOBA;215;TOTORAL;5900;CAMPO ALVAREZ;
6;CORDOBA;215;TOTORAL;5901;CAMPO DE LAS PIEDRAS;
6;CORDOBA;215;TOTORAL;5902;CAMPO LA PIEDRA;
6;CORDOBA;215;TOTORAL;5903;CANDELARIA SUD;
6;CORDOBA;215;TOTORAL;5904;CANTERAS LOS MORALES;
6;CORDOBA;215;TOTORAL;5905;CAPILLA DE SITON;
6;CORDOBA;215;TOTORAL;5906;CASAS VIEJAS;
6;CORDOBA;215;TOTORAL;5907;CAÑADA DE JUME;
6;CORDOBA;215;TOTORAL;5908;CAÑADA DE LUQUE;
6;CORDOBA;215;TOTORAL;5909;CHACRAS VIEJAS;
6;CORDOBA;215;TOTORAL;5910;CORRAL DE BARRANCA;
6;CORDOBA;215;TOTORAL;5911;CRUZ DEL QUEMADO;
6;CORDOBA;215;TOTORAL;5912;DOCTOR NICASIO SALAS OROÑO;
